0,1,2
"46.6024,-93.4198",2020-12-10,33
"46.9514,-94.3338",2020-12-10,32
"46.1009,-92.7631",2020-12-10,33
"31.2128,-88.6348",2020-12-10,58
"30.4165,-89.0834",2020-12-10,60
"31.7336,-91.0439",2020-12-10,58
"31.2301,-89.8217",2020-12-10,57
"40.4214,-93.5676",2020-12-10,47
"40.4694,-92.51899999999999",2020-12-10,46
"37.2808,-92.8761",2020-12-10,52
"48.3147,-114.0543",2020-12-10,27
"45.3193,-111.9173",2020-12-10,22
"41.5676,-98.5306",2020-12-10,43
"40.7835,-96.6887",2020-12-10,47
"37.779,-117.6324",2020-12-10,38
"39.5738,-75.3574",2020-12-10,43
"35.9828,-104.9219",2020-12-10,43
"42.5883,-73.97399999999999",2020-12-10,35
"42.193999999999996,-74.9667",2020-12-10,31
"43.4645,-77.6647",2020-12-10,38
"43.5023,-78.2297",2020-12-10,37
"41.1548,-74.0248",2020-12-10,39
"42.1781,-76.2975",2020-12-10,33
"35.1182,-77.0825",2020-12-10,47
"47.4583,-97.7189",2020-12-10,35
"41.0109,-80.7704",2020-12-10,36
"41.3553,-83.1427",2020-12-10,39
"34.6626,-98.4766",2020-12-10,57
"36.3934,-94.8082",2020-12-10,53
"44.7034,-117.6919",2020-12-10,29
"44.4906,-123.4263",2020-12-10,40
"43.1842,-124.0926",2020-12-10,42
"40.8124,-79.4641",2020-12-10,34
"39.9267,-77.7245",2020-12-10,39
"41.5251,-76.0088",2020-12-10,33
"33.4175,-79.3008",2020-12-10,52
"34.1586,-80.2512",2020-12-10,51
"34.0298,-80.8966",2020-12-10,52
"43.2062,-98.5951",2020-12-10,43
"45.4276,-100.0279",2020-12-10,37
"35.5937,-85.206",2020-12-10,49
"35.6882,-83.92299999999999",2020-12-10,51
"35.1756,-88.5647",2020-12-10,53
"35.8434,-86.4172",2020-12-10,50
"36.4372,-84.4984",2020-12-10,48
"36.2957,-82.495",2020-12-10,47
"31.252,-94.6111",2020-12-10,60
"33.4461,-94.4224",2020-12-10,57
"30.6567,-96.3024",2020-12-10,61
"33.6091,-101.2987",2020-12-10,60
"33.6245,-96.6757",2020-12-10,59
"34.9625,-101.8955",2020-12-10,57
"32.7445,-100.9134",2020-12-10,63
"33.2146,-94.9668",2020-12-10,58
"31.8314,-103.056",2020-12-10,63
"42.9991,-72.7163",2020-12-10,30
"37.5739,-78.5292",2020-12-10,43
"37.2102,-79.0954",2020-12-10,44
"37.0735,-77.6355",2020-12-10,45
"37.7602,-77.491",2020-12-10,46
"36.6972,-76.6348",2020-12-10,45
"47.2136,-119.4678",2020-12-10,34
"48.4931,-121.8163",2020-12-10,29
"43.2499,-90.9512",2020-12-10,38
"44.0857,-88.6681",2020-12-10,37
"41.2847,-110.5589",2020-12-10,29
"30.6592,-87.7461",2020-12-10,57
"62.1822,-149.408",2020-12-10,16
"34.63,-112.5737",2020-12-10,41
"33.1908,-91.7723",2020-12-10,58
"34.5789,-93.1469",2020-12-10,55
"38.6176,-119.79899999999999",2020-12-10,33
"36.760999999999996,-119.655",2020-12-10,57
"39.7618,-104.8806",2020-12-10,35
"39.8611,-105.5289",2020-12-10,24
"29.9871,-81.8581",2020-12-10,60
"26.6458,-80.4487",2020-12-10,59
"30.8337,-83.589",2020-12-10,56
"33.5522,-84.413",2020-12-10,59
"34.6905,-84.454",2020-12-10,49
"33.2624,-84.2861",2020-12-10,54
"31.456999999999997,-83.5259",2020-12-10,55
"31.7182,-83.6286",2020-12-10,55
"43.6851,-113.1776",2020-12-10,26
"42.3523,-114.6656",2020-12-10,30
"41.4012,-85.0002",2020-12-10,39
"42.841,-91.3235",2020-12-10,39
"40.9859,-91.5443",2020-12-10,44
"41.0333,-93.3315",2020-12-10,46
"38.4804,-101.806",2020-12-10,43
"39.3505,-100.4412",2020-12-10,45
"37.8121,-84.8797",2020-12-10,46
"29.491999999999997,-90.3948",2020-12-10,65
"44.6825,-82.8341",2020-12-10,36
"42.5958,-86.6347",2020-12-10,41
"43.6353,-85.3328",2020-12-10,35
"43.6771,-94.5372",2020-12-10,42
"47.3295,-96.4638",2020-12-10,35
"34.2811,-88.3631",2020-12-10,53
"32.2621,-89.9466",2020-12-10,57
"30.7902,-89.1123",2020-12-10,59
"36.7152,-90.4031",2020-12-10,52
"38.4208,-92.8748",2020-12-10,51
"37.3609,-90.9695",2020-12-10,51
"36.8554,-89.9417",2020-12-10,51
"36.6498,-93.0428",2020-12-10,54
"47.0326,-110.3053",2020-12-10,25
"47.1221,-112.383",2020-12-10,29
"48.2303,-112.2199",2020-12-10,31
"46.8442,-112.9311",2020-12-10,28
"45.896,-112.6602",2020-12-10,22
"42.6045,-97.2568",2020-12-10,44
"40.1832,-98.9621",2020-12-10,46
"40.8561,-101.6364",2020-12-10,41
"42.1541,-96.5339",2020-12-10,43
"37.9664,-116.459",2020-12-10,38
"35.8632,-103.8299",2020-12-10,53
"43.4567,-78.7921",2020-12-10,39
"34.975,-80.11",2020-12-10,50
"35.4878,-81.2252",2020-12-10,47
"35.3381,-79.9042",2020-12-10,51
"35.5911,-77.3724",2020-12-10,47
"35.7099,-79.8062",2020-12-10,52
"48.7865,-102.5201",2020-12-10,25
"40.0177,-80.9677",2020-12-10,38
"41.553999999999995,-82.5259",2020-12-10,39
"40.4036,-82.4224",2020-12-10,37
"40.5253,-82.7977",2020-12-10,37
"39.7379,-84.6454",2020-12-10,41
"39.4507,-81.4907",2020-12-10,39
"41.3602,-83.6227",2020-12-10,39
"45.9419,-123.0811",2020-12-10,38
"41.2453,-77.6491",2020-12-10,34
"40.4126,-76.7926",2020-12-10,39
"41.402,-79.7544",2020-12-10,34
"34.6018,-79.6779",2020-12-10,51
"44.3767,-96.7978",2020-12-10,39
"35.6061,-88.8334",2020-12-10,53
"35.2427,-87.8197",2020-12-10,52
"36.1485,-86.2902",2020-12-10,50
"34.5293,-100.2083",2020-12-10,62
"30.7175,-101.4042",2020-12-10,60
"31.1967,-98.2409",2020-12-10,61
"27.7706,-99.3266",2020-12-10,67
"37.5202,-78.2528",2020-12-10,44
"36.6206,-79.9806",2020-12-10,46
"37.3244,-76.7783",2020-12-10,43
"38.5113,-78.8763",2020-12-10,43
"37.1254,-81.5629",2020-12-10,42
"38.0377,-78.4854",2020-12-10,44
"36.9315,-82.626",2020-12-10,42
"37.12,-80.557",2020-12-10,41
"38.0672,-78.9014",2020-12-10,44
"46.2946,-123.4245",2020-12-10,41
"38.1717,-82.0775",2020-12-10,45
"43.0675,-89.4179",2020-12-10,38
"44.4614,-90.0388",2020-12-10,35
"34.5298,-87.3219",2020-12-10,53
"33.5605,-92.5139",2020-12-10,58
"39.4324,-123.4429",2020-12-10,47
"37.3031,-102.5355",2020-12-10,43
"37.9319,-103.0776",2020-12-10,43
"40.5558,-104.3836",2020-12-10,37
"41.8061,-72.7329",2020-12-10,38
"41.4786,-72.1035",2020-12-10,38
"26.8688,-81.9409",2020-12-10,61
"29.7235,-82.7958",2020-12-10,60
"28.5679,-82.4648",2020-12-10,61
"30.9164,-81.6365",2020-12-10,57
"33.7952,-85.2201",2020-12-10,53
"31.2289,-84.1924",2020-12-10,55
"19.5978,-155.5024",2020-12-10,55
"46.8189,-116.73100000000001",2020-12-10,34
"41.4013,-89.5284",2020-12-10,42
"37.9918,-88.9262",2020-12-10,50
"38.6484,-88.9202",2020-12-10,48
"40.1569,-90.6135",2020-12-10,46
"41.7506,-89.911",2020-12-10,41
"41.4485,-87.9785",2020-12-10,42
"41.0919,-85.0722",2020-12-10,40
"38.5474,-86.4893",2020-12-10,46
"40.7364,-93.7846",2020-12-10,46
"41.6839,-92.0591",2020-12-10,42
"41.0337,-95.6191",2020-12-10,48
"37.5056,-94.8539",2020-12-10,51
"38.9146,-99.3173",2020-12-10,48
"39.0022,-96.76799999999999",2020-12-10,50
"38.7863,-97.6502",2020-12-10,50
"37.6838,-97.4595",2020-12-10,50
"36.621,-88.2741",2020-12-10,50
"42.1362,-72.6356",2020-12-10,36
"44.895,-83.4266",2020-12-10,36
"45.4761,-84.4953",2020-12-10,37
"42.9505,-84.5917",2020-12-10,37
"42.6025,-83.9117",2020-12-10,37
"43.2893,-86.7519",2020-12-10,39
"41.9115,-85.5229",2020-12-10,39
"45.2741,-93.2427",2020-12-10,35
"47.8655,-96.0872",2020-12-10,34
"44.0153,-93.2205",2020-12-10,40
"33.4408,-89.9189",2020-12-10,56
"31.1645,-90.1034",2020-12-10,57
"38.633,-92.5836",2020-12-10,51
"40.4805,-94.4191",2020-12-10,48
"46.1266,-112.0568",2020-12-10,25
"40.1694,-100.4686",2020-12-10,46
"39.8758,-74.663",2020-12-10,42
"48.7128,-101.6582",2020-12-10,31
"39.6875,-83.8949",2020-12-10,41
"44.0443,-99.204",2020-12-10,41
"45.5966,-103.4739",2020-12-10,34
"43.6675,-96.7957",2020-12-10,41
"29.8919,-96.2702",2020-12-10,62
"33.6084,-102.8304",2020-12-10,58
"33.9804,-99.7774",2020-12-10,61
"29.2287,-94.8949",2020-12-10,65
"33.1838,-101.3011",2020-12-10,61
"34.0684,-101.8229",2020-12-10,59
"30.0612,-98.0293",2020-12-10,60
"27.0412,-98.7001",2020-12-10,68
"35.8362,-100.8076",2020-12-10,55
"28.7964,-96.9712",2020-12-10,65
"44.8018,-73.3008",2020-12-10,36
"37.7879,-80.0087",2020-12-10,41
"36.9314,-80.3503",2020-12-10,42
"38.298,-78.4702",2020-12-10,43
"37.499,-76.9933",2020-12-10,44
"36.923,-76.2446",2020-12-10,46
"48.4372,-118.5171",2020-12-10,27
"38.743,-81.3545",2020-12-10,41
"46.5463,-90.6652",2020-12-10,35
"44.7336,-90.6102",2020-12-10,35
"45.8496,-88.4003",2020-12-10,33
"43.9328,-90.11399999999999",2020-12-10,37
"43.9452,-90.62",2020-12-10,36
"33.0159,-87.1271",2020-12-10,57
"32.1018,-85.7173",2020-12-10,56
"64.6908,-146.5999",2020-12-10,-11
"55.4157,-132.8757",2020-12-10,39
"33.3465,-112.4955",2020-12-10,57
"31.5259,-110.8452",2020-12-10,50
"35.2913,-90.7739",2020-12-10,54
"33.5872,-91.7228",2020-12-10,57
"34.2881,-92.42399999999999",2020-12-10,56
"34.6485,-92.6745",2020-12-10,56
"37.1948,-120.7228",2020-12-10,56
"39.0353,-121.7028",2020-12-10,55
"30.3352,-81.6481",2020-12-10,60
"30.4593,-84.2778",2020-12-10,58
"32.018,-81.4385",2020-12-10,55
"34.2443,-84.4751",2020-12-10,52
"31.9148,-83.7533",2020-12-10,55
"33.7707,-84.2263",2020-12-10,57
"33.7922,-82.4483",2020-12-10,53
"33.0302,-84.6633",2020-12-10,54
"43.6231,-116.7085",2020-12-10,34
"42.6941,-112.8444",2020-12-10,27
"39.0037,-87.7572",2020-12-10,47
"41.5881,-88.4306",2020-12-10,42
"39.6251,-90.889",2020-12-10,47
"41.4684,-90.5722",2020-12-10,43
"39.1515,-84.9735",2020-12-10,44
"39.496,-86.0946",2020-12-10,43
"38.0978,-87.272",2020-12-10,48
"43.0754,-93.7437",2020-12-10,42
"41.3306,-94.0152",2020-12-10,46
"41.3315,-93.0938",2020-12-10,46
"38.8677,-97.1579",2020-12-10,50
"37.5586,-100.8769",2020-12-10,47
"39.777,-98.2226",2020-12-10,48
"39.393,-98.2074",2020-12-10,49
"37.9482,-98.0783",2020-12-10,49
"37.6958,-85.9632",2020-12-10,46
"37.9229,-83.2589",2020-12-10,45
"37.1083,-84.58",2020-12-10,47
"36.9891,-85.059",2020-12-10,47
"36.802,-84.8304",2020-12-10,48
"45.0055,-85.1756",2020-12-10,37
"45.5132,-85.4504",2020-12-10,39
"44.3395,-84.6113",2020-12-10,34
"46.9376,-95.7418",2020-12-10,34
"44.0156,-95.7616",2020-12-10,41
"31.8669,-90.4488",2020-12-10,57
"40.1125,-93.5651",2020-12-10,48
"46.2615,-105.5505",2020-12-10,34
"48.5422,-115.4043",2020-12-10,26
"42.567,-101.0726",2020-12-10,40
"40.5309,-100.4067",2020-12-10,46
"40.1788,-99.4034",2020-12-10,45
"40.1765,-98.0468",2020-12-10,48
"41.9048,-97.1747",2020-12-10,44
"39.1534,-119.7434",2020-12-10,38
"41.755,-73.74",2020-12-10,34
"42.8567,-77.3033",2020-12-10,36
"44.4881,-75.0743",2020-12-10,32
"43.4588,-77.0632",2020-12-10,39
"35.0322,-77.3564",2020-12-10,47
"35.2469,-80.8338",2020-12-10,50
"48.8181,-103.4977",2020-12-10,25
"47.5809,-99.6715",2020-12-10,33
"40.8555,-84.5858",2020-12-10,40
"39.251999999999995,-82.486",2020-12-10,40
"35.8778,-98.4289",2020-12-10,54
"34.3135,-96.6543",2020-12-10,57
"35.0164,-97.4498",2020-12-10,56
"36.742,-101.4884",2020-12-10,48
"45.1605,-122.1951",2020-12-10,39
"41.0002,-78.4737",2020-12-10,35
"34.3957,-81.127",2020-12-10,50
"34.8926,-82.3721",2020-12-10,51
"34.9702,-81.1832",2020-12-10,49
"45.15,-100.8522",2020-12-10,37
"36.179,-82.8477",2020-12-10,48
"36.3449,-85.2831",2020-12-10,50
"36.2557,-85.9421",2020-12-10,50
"36.5102,-82.2994",2020-12-10,46
"32.3123,-102.6402",2020-12-10,62
"27.035,-98.2153",2020-12-10,68
"29.0823,-97.3617",2020-12-10,64
"34.0689,-102.348",2020-12-10,58
"30.7912,-96.9844",2020-12-10,62
"28.0118,-97.5172",2020-12-10,67
"29.3503,-99.7611",2020-12-10,62
"41.476000000000006,-113.0529",2020-12-10,33
"39.2036,-78.2639",2020-12-10,43
"36.8423,-81.5398",2020-12-10,41
"48.113,-123.9306",2020-12-10,38
"46.5346,-118.9069",2020-12-10,38
"46.4295,-117.5367",2020-12-10,35
"40.2726,-80.5787",2020-12-10,37
"37.7625,-81.2647",2020-12-10,42
"45.8653,-92.368",2020-12-10,34
"46.3266,-90.2613",2020-12-10,34
"33.2902,-87.5229",2020-12-10,55
"31.9903,-87.3022",2020-12-10,56
"55.2437,-161.9507",2020-12-10,33
"59.8248,-158.6022",2020-12-10,-2
"33.7276,-114.0388",2020-12-10,58
"37.57,-119.9129",2020-12-10,38
"30.3244,-82.3023",2020-12-10,57
"30.3888,-85.1979",2020-12-10,59
"30.4472,-83.4704",2020-12-10,57
"30.0543,-82.3669",2020-12-10,58
"31.6198,-84.9926",2020-12-10,55
"33.2275,-82.6069",2020-12-10,54
"32.5102,-84.8749",2020-12-10,55
"33.6521,-84.0264",2020-12-10,56
"34.7358,-85.3054",2020-12-10,51
"31.0509,-82.4215",2020-12-10,56
"20.8559,-156.6016",2020-12-10,74
"43.9873,-115.7151",2020-12-10,27
"46.3338,-116.7609",2020-12-10,37
"39.0477,-88.5928",2020-12-10,46
"39.2281,-89.478",2020-12-10,47
"40.0091,-88.5923",2020-12-10,45
"38.9962,-85.6281",2020-12-10,44
"38.0276,-87.8687",2020-12-10,49
"39.6655,-86.8533",2020-12-10,43
"39.4291,-87.3904",2020-12-10,45
"41.6843,-93.5697",2020-12-10,45
"38.2151,-95.292",2020-12-10,51
"39.7835,-100.4597",2020-12-10,46
"38.36,-82.6814",2020-12-10,45
"37.4586,-86.344",2020-12-10,47
"37.8733,-84.584",2020-12-10,46
"36.8598,-86.8814",2020-12-10,49
"36.882,-88.3328",2020-12-10,50
"37.9507,-83.5973",2020-12-10,46
"37.2138,-87.1341",2020-12-10,49
"37.4821,-82.4029",2020-12-10,46
"32.3443,-93.0615",2020-12-10,59
"32.0592,-93.7408",2020-12-10,59
"41.9186,-85.0665",2020-12-10,38
"44.6802,-84.6111",2020-12-10,33
"46.4881,-89.7883",2020-12-10,34
"44.7187,-85.5538",2020-12-10,38
"43.9076,-82.85700000000001",2020-12-10,38
"45.5442,-87.5099",2020-12-10,34
"45.4895,-83.384",2020-12-10,36
"42.2847,-83.262",2020-12-10,39
"44.0382,-94.0641",2020-12-10,41
"48.7681,-94.9046",2020-12-10,32
"47.5839,-92.4636",2020-12-10,32
"45.1751,-93.9664",2020-12-10,36
"31.6333,-89.5489",2020-12-10,57
"34.7662,-89.5042",2020-12-10,54
"39.9889,-94.8036",2020-12-10,50
"39.659,-93.9792",2020-12-10,49
"37.6836,-93.0338",2020-12-10,52
"38.3865,-93.7926",2020-12-10,51
"36.8263,-89.2959",2020-12-10,51
"48.6283,-110.1064",2020-12-10,32
"41.5398,-103.7263",2020-12-10,36
"40.192,-99.9097",2020-12-10,46
"40.1757,-97.1431",2020-12-10,49
"41.1992,-103.7111",2020-12-10,36
"32.7321,-108.3815",2020-12-10,42
"44.7527,-73.7056",2020-12-10,30
"42.2477,-73.6268",2020-12-10,35
"36.0729,-81.9204",2020-12-10,44
"35.5571,-82.9728",2020-12-10,50
"35.6822,-82.04799999999999",2020-12-10,48
"35.8446,-76.5723",2020-12-10,45
"47.926,-97.4509",2020-12-10,35
"39.0521,-84.1496",2020-12-10,43
"41.1161,-81.8996",2020-12-10,37
"40.7742,-82.5427",2020-12-10,36
"34.1171,-94.7661",2020-12-10,55
"35.3691,-95.6718",2020-12-10,55
"34.027,-96.7705",2020-12-10,58
"34.4814,-97.8556",2020-12-10,57
"39.8695,-77.2177",2020-12-10,40
"39.974000000000004,-75.7497",2020-12-10,39
"39.9218,-76.7284",2020-12-10,40
"33.5493,-81.6339",2020-12-10,52
"33.916,-80.3825",2020-12-10,51
"44.9663,-97.1988",2020-12-10,37
"43.3915,-98.3584",2020-12-10,43
"45.0643,-99.9496",2020-12-10,38
"35.2019,-88.1857",2020-12-10,53
"29.8404,-97.6311",2020-12-10,62
"32.2381,-98.2224",2020-12-10,62
"31.7017,-96.1442",2020-12-10,60
"32.4864,-94.8163",2020-12-10,59
"30.3296,-94.3931",2020-12-10,63
"28.3515,-98.12700000000001",2020-12-10,65
"30.8837,-99.8549",2020-12-10,63
"34.0584,-100.7937",2020-12-10,62
"30.1209,-93.8934",2020-12-10,63
"26.5463,-98.7158",2020-12-10,70
"37.8316,-111.4509",2020-12-10,37
"39.0945,-113.525",2020-12-10,34
"40.6679,-111.9242",2020-12-10,35
"37.2681,-82.0382",2020-12-10,42
"37.4253,-76.2688",2020-12-10,46
"37.857,-76.3797",2020-12-10,44
"38.7023,-77.4789",2020-12-10,44
"37.8145,-79.4478",2020-12-10,42
"38.9082,-78.2071",2020-12-10,41
"47.0048,-118.5333",2020-12-10,35
"46.2281,-119.5169",2020-12-10,35
"47.6397,-122.6496",2020-12-10,42
"38.8442,-81.1155",2020-12-10,41
"44.5893,-104.5673",2020-12-10,31
"31.1582,-85.2964",2020-12-10,56
"33.2968,-88.0969",2020-12-10,55
"65.3761,-151.5769",2020-12-10,-9
"32.1282,-111.78299999999999",2020-12-10,55
"34.2896,-91.3765",2020-12-10,56
"36.2807,-92.3304",2020-12-10,54
"35.5734,-93.4663",2020-12-10,53
"35.2185,-93.7206",2020-12-10,55
"33.3055,-93.9015",2020-12-10,56
"35.0144,-90.7422",2020-12-10,54
"38.5326,-122.9452",2020-12-10,54
"39.3108,-104.1179",2020-12-10,36
"29.8102,-84.7992",2020-12-10,60
"29.9073,-85.2565",2020-12-10,61
"30.4911,-82.95100000000001",2020-12-10,56
"32.6898,-82.6614",2020-12-10,55
"33.0908,-84.3866",2020-12-10,54
"33.0345,-85.0284",2020-12-10,56
"45.8492,-115.4674",2020-12-10,29
"47.6771,-116.6949",2020-12-10,31
"41.35,-90.1308",2020-12-10,43
"38.0565,-89.8212",2020-12-10,49
"38.4702,-89.9285",2020-12-10,49
"41.2443,-85.8616",2020-12-10,39
"41.0453,-86.6925",2020-12-10,41
"38.6006,-86.1048",2020-12-10,45
"41.0292,-93.7841",2020-12-10,46
"42.0425,-94.3887",2020-12-10,45
"37.1895,-95.7424",2020-12-10,51
"39.0418,-95.7557",2020-12-10,51
"37.7781,-86.4328",2020-12-10,47
"37.5583,-82.7403",2020-12-10,45
"36.8875,-83.8556",2020-12-10,47
"38.0428,-84.7481",2020-12-10,44
"29.872,-93.1654",2020-12-10,64
"44.417,-69.7658",2020-12-10,32
"43.4272,-70.6704",2020-12-10,34
"41.7988,-70.2111",2020-12-10,41
"47.0801,-86.5641",2020-12-10,35
"41.8645,-84.6424",2020-12-10,37
"44.4082,-96.272",2020-12-10,40
"43.9784,-94.6141",2020-12-10,42
"34.8866,-88.581",2020-12-10,53
"34.2287,-90.6032",2020-12-10,56
"30.3914,-89.4799",2020-12-10,61
"33.4714,-88.4397",2020-12-10,55
"32.6344,-90.0342",2020-12-10,56
"37.3183,-90.0246",2020-12-10,51
"37.2582,-93.3406",2020-12-10,52
"40.3456,-93.9926",2020-12-10,48
"39.1434,-92.6959",2020-12-10,50
"39.1358,-93.2042",2020-12-10,51
"47.7565,-115.1802",2020-12-10,29
"40.7314,-74.0786",2020-12-10,43
"32.5888,-105.7811",2020-12-10,50
"35.1362,-84.0613",2020-12-10,49
"34.9344,-77.9335",2020-12-10,49
"36.2999,-78.6576",2020-12-10,46
"46.1082,-97.63",2020-12-10,37
"39.3338,-82.046",2020-12-10,40
"39.7529,-82.6283",2020-12-10,40
"39.0898,-82.0284",2020-12-10,40
"40.8141,-81.3657",2020-12-10,38
"34.746,-99.8442",2020-12-10,59
"36.3131,-98.542",2020-12-10,54
"36.8358,-94.8027",2020-12-10,53
"36.3137,-96.6967",2020-12-10,55
"34.9255,-95.7481",2020-12-10,55
"40.4979,-78.3106",2020-12-10,35
"42.118,-80.0964",2020-12-10,40
"41.8146,-78.5725",2020-12-10,33
"33.8976,-82.3162",2020-12-10,52
"33.4361,-80.8029",2020-12-10,53
"43.0066,-97.3883",2020-12-10,44
"35.1559,-86.0992",2020-12-10,50
"36.4522,-82.9314",2020-12-10,46
"35.6992,-85.4584",2020-12-10,49
"29.7039,-94.6689",2020-12-10,62
"33.6059,-102.3434",2020-12-10,59
"30.0539,-99.352",2020-12-10,59
"28.3125,-97.1605",2020-12-10,66
"33.1796,-100.2538",2020-12-10,64
"39.3806,-111.5705",2020-12-10,36
"38.8783,-77.1007",2020-12-10,48
"38.436,-78.8742",2020-12-10,43
"37.076,-76.5217",2020-12-10,45
"38.1581,-79.0615",2020-12-10,43
"47.4936,-121.8324",2020-12-10,37
"48.551,-119.691",2020-12-10,30
"39.5058,-80.2434",2020-12-10,36
"38.9025,-80.2313",2020-12-10,40
"43.4719,-89.3305",2020-12-10,37
"46.0498,-89.5013",2020-12-10,33
"42.6681,-88.5417",2020-12-10,39
"42.9736,-106.7649",2020-12-10,28
"32.5972,-86.1427",2020-12-10,54
"33.7322,-87.75200000000001",2020-12-10,54
"34.7642,-86.5511",2020-12-10,52
"33.9946,-94.2433",2020-12-10,55
"37.9195,-121.9515",2020-12-10,57
"37.2874,-107.8397",2020-12-10,35
"40.7281,-103.0905",2020-12-10,39
"37.8842,-103.7213",2020-12-10,43
"29.5809,-83.1957",2020-12-10,61
"29.4749,-81.2864",2020-12-10,58
"30.8662,-85.81299999999999",2020-12-10,57
"31.3196,-84.4549",2020-12-10,55
"32.404,-82.0714",2020-12-10,55
"34.115,-82.8421",2020-12-10,52
"34.3487,-82.9633",2020-12-10,52
"32.4584,-83.6629",2020-12-10,55
"33.0519,-82.4191",2020-12-10,54
"34.7971,-84.738",2020-12-10,51
"32.1267,-82.3321",2020-12-10,55
"43.2164,-112.3992",2020-12-10,28
"42.2886,-113.6055",2020-12-10,28
"43.3948,-115.4708",2020-12-10,27
"42.9732,-114.8214",2020-12-10,30
"42.318999999999996,-88.8243",2020-12-10,40
"37.4172,-88.5424",2020-12-10,49
"40.7896,-89.2103",2020-12-10,44
"39.8226,-85.7729",2020-12-10,42
"41.549,-86.7447",2020-12-10,41
"40.7729,-86.0443",2020-12-10,41
"43.0597,-92.3172",2020-12-10,39
"42.0431,-95.3891",2020-12-10,44
"40.7437,-95.5995",2020-12-10,48
"42.3875,-95.1052",2020-12-10,44
"39.4873,-97.6414",2020-12-10,49
"37.1891,-99.2541",2020-12-10,48
"38.7008,-98.2054",2020-12-10,49
"38.3472,-98.2014",2020-12-10,49
"36.8403,-87.1836",2020-12-10,49
"30.7083,-91.6046",2020-12-10,60
"30.6216,-90.4066",2020-12-10,59
"41.7486,-71.0871",2020-12-10,38
"41.9162,-85.9995",2020-12-10,40
"42.5896,-84.8465",2020-12-10,38
"43.0211,-83.7064",2020-12-10,37
"42.2463,-85.5329",2020-12-10,39
"43.3128,-85.1495",2020-12-10,37
"47.5171,-91.4117",2020-12-10,34
"44.4092,-95.8473",2020-12-10,40
"46.4057,-95.7146",2020-12-10,33
"44.0185,-93.5898",2020-12-10,41
"31.1971,-89.515",2020-12-10,58
"39.3442,-91.171",2020-12-10,48
"37.8502,-94.3416",2020-12-10,52
"46.3182,-104.4057",2020-12-10,31
"45.5356,-111.1734",2020-12-10,26
"48.7057,-112.9905",2020-12-10,29
"46.2096,-107.2805",2020-12-10,33
"40.2552,-96.6835",2020-12-10,49
"40.5358,-101.0556",2020-12-10,43
"40.8719,-97.1404",2020-12-10,47
"42.5938,-76.0763",2020-12-10,33
"40.7297,-73.5894",2020-12-10,43
"42.5913,-74.4382",2020-12-10,31
"35.3878,-80.5529",2020-12-10,50
"35.9294,-80.5425",2020-12-10,49
"35.4082,-76.1537",2020-12-10,47
"47.7425,-103.4032",2020-12-10,31
"46.4493,-97.6476",2020-12-10,36
"48.376999999999995,-97.7222",2020-12-10,34
"41.1191,-84.57700000000001",2020-12-10,39
"34.0276,-95.5542",2020-12-10,56
"34.3711,-98.9317",2020-12-10,58
"39.9971,-78.49",2020-12-10,38
"34.3384,-80.5909",2020-12-10,51
"35.2205,-87.3965",2020-12-10,51
"35.5003,-89.7637",2020-12-10,53
"34.0675,-102.8303",2020-12-10,58
"33.6182,-99.1972",2020-12-10,62
"29.8779,-96.9212",2020-12-10,63
"32.7405,-100.4031",2020-12-10,64
"30.3264,-98.9421",2020-12-10,59
"28.9076,-97.8608",2020-12-10,64
"31.3824,-94.1632",2020-12-10,59
"33.1724,-102.8238",2020-12-10,59
"41.7342,-111.7446",2020-12-10,31
"44.4688,-72.1122",2020-12-10,29
"38.2772,-77.1627",2020-12-10,43
"38.6238,-78.4905",2020-12-10,41
"36.9015,-81.0842",2020-12-10,40
"36.684,-76.9414",2020-12-10,44
"36.7793,-76.024",2020-12-10,46
"39.2117,-81.5159",2020-12-10,40
"43.8261,-89.4091",2020-12-10,37
"45.4727,-91.1367",2020-12-10,34
"43.5999,-90.8152",2020-12-10,37
"34.0476,-86.0344",2020-12-10,54
"32.7528,-87.6231",2020-12-10,55
"32.2898,-85.18700000000001",2020-12-10,56
"34.6795,-91.2033",2020-12-10,56
"35.196999999999996,-94.275",2020-12-10,54
"36.0725,-119.8155",2020-12-10,57
"38.0215,-119.9647",2020-12-10,43
"39.621,-106.1376",2020-12-10,24
"29.0576,-81.1618",2020-12-10,59
"31.3006,-82.8836",2020-12-10,56
"34.2637,-85.2137",2020-12-10,54
"34.3752,-83.2273",2020-12-10,51
"30.8759,-84.2448",2020-12-10,56
"31.354,-82.2104",2020-12-10,55
"32.0438,-82.0592",2020-12-10,55
"42.1736,-111.823",2020-12-10,32
"39.1643,-90.6663",2020-12-10,48
"42.3264,-87.4361",2020-12-10,42
"40.4946,-88.8445",2020-12-10,44
"38.912,-86.0425",2020-12-10,45
"38.0098,-87.0106",2020-12-10,48
"40.3893,-86.8939",2020-12-10,43
"42.7822,-94.2028",2020-12-10,43
"40.6476,-91.4772",2020-12-10,45
"42.078,-91.5977",2020-12-10,41
"42.0494,-95.9566",2020-12-10,44
"37.8836,-99.3047",2020-12-10,48
"38.0501,-97.4367",2020-12-10,49
"37.5612,-99.2865",2020-12-10,48
"38.3958,-97.6475",2020-12-10,49
"38.3596,-97.1028",2020-12-10,50
"38.6497,-95.7273",2020-12-10,51
"38.9213,-99.8654",2020-12-10,47
