0,1,2
"46.255884,-107.24100200000001",2020-12-07,45
"48.233939,-106.54614299999999",2020-12-07,33
"46.459736,-109.84409099999999",2020-12-07,41
"46.969011,-104.196159",2020-12-07,40
"45.791309000000005,-108.53941699999999",2020-12-07,43
"40.583763,-98.414536",2020-12-07,48
"42.149596,-98.05683",2020-12-07,45
"41.569808,-101.673813",2020-12-07,46
"41.557925,-103.702088",2020-12-07,42
"41.901108,-100.007203",2020-12-07,48
"41.68018,-98.01635999999999",2020-12-07,46
"42.135040000000004,-102.903704",2020-12-07,45
"42.891084,-98.730816",2020-12-07,43
"42.538835999999996,-99.852141",2020-12-07,46
"40.737667,-99.07016",2020-12-07,49
"41.845797,-96.34254",2020-12-07,42
"41.248948999999996,-97.141234",2020-12-07,45
"40.946526,-96.062535",2020-12-07,44
"42.576273,-97.25486",2020-12-07,43
"40.500254,-101.61976700000001",2020-12-07,46
"42.784561,-100.754886",2020-12-07,45
"41.166245,-102.982623",2020-12-07,47
"40.545465,-98.029666",2020-12-07,48
"41.517571000000004,-97.076554",2020-12-07,44
"41.897578,-96.759175",2020-12-07,43
"41.401092999999996,-99.672832",2020-12-07,48
"42.445678,-96.441515",2020-12-07,41
"42.785306,-103.066266",2020-12-07,45
"40.828531,-99.858944",2020-12-07,48
"41.088793,-102.345568",2020-12-07,46
"42.438517,-96.83000200000001",2020-12-07,43
"41.473485,-96.53063",2020-12-07,43
"41.25991,-96.061471",2020-12-07,43
"40.093189,-101.601584",2020-12-07,47
"40.540682000000004,-97.578024",2020-12-07,47
"40.187621,-98.946914",2020-12-07,49
"40.607972,-100.40419399999999",2020-12-07,48
"40.248006,-99.925599",2020-12-07,49
"40.274482,-96.714139",2020-12-07,46
"41.422768,-102.32076500000001",2020-12-07,46
"41.800943,-99.107238",2020-12-07,47
"40.592124,-99.830993",2020-12-07,48
"41.984367999999996,-101.731402",2020-12-07,45
"41.556319,-98.497703",2020-12-07,47
"40.915597,-98.377535",2020-12-07,47
"40.878695,-98.021089",2020-12-07,47
"40.145693,-99.40221",2020-12-07,50
"40.49563,-101.058515",2020-12-07,46
"40.211960999999995,-101.006845",2020-12-07,49
"42.4584,-98.742988",2020-12-07,45
"42.016040999999994,-101.062839",2020-12-07,45
"41.189549,-98.493475",2020-12-07,47
"40.164028,-97.140354",2020-12-07,47
"40.401369,-96.228933",2020-12-07,45
"40.506264,-98.992742",2020-12-07,49
"41.141877,-101.696492",2020-12-07,46
"42.868344,-99.70360699999999",2020-12-07,46
"41.232889,-103.66071099999999",2020-12-07,46
"42.61911,-97.786962",2020-12-07,43
"40.801058000000005,-96.673551",2020-12-07,46
"41.119634999999995,-100.78923",2020-12-07,48
"41.484178,-100.500737",2020-12-07,48
"41.816483000000005,-99.402546",2020-12-07,47
"41.57331,-100.986347",2020-12-07,48
"42.003908,-97.461692",2020-12-07,44
"41.1312,-98.039353",2020-12-07,47
"41.707122999999996,-103.159224",2020-12-07,42
"41.403828999999995,-97.895028",2020-12-07,46
"40.403957,-95.836309",2020-12-07,44
"40.115021,-98.06110799999999",2020-12-07,48
"40.669495,-96.02987399999999",2020-12-07,44
"40.134921000000006,-96.18405899999999",2020-12-07,45
"40.847278,-101.672531",2020-12-07,46
"40.468151,-99.406756",2020-12-07,50
"42.262663,-97.591986",2020-12-07,44
"41.469013000000004,-97.38740899999999",2020-12-07,45
"41.174759,-97.555813",2020-12-07,47
"40.205475,-100.587807",2020-12-07,49
"40.099947,-95.673464",2020-12-07,44
"42.536442,-99.495235",2020-12-07,46
"40.578252,-97.02001",2020-12-07,46
"41.153107,-96.03389200000001",2020-12-07,43
"41.199571,-96.571016",2020-12-07,45
"41.865018,-103.68038",2020-12-07,42
"40.873593,-97.106037",2020-12-07,46
"42.699304999999995,-102.398893",2020-12-07,45
"41.223634000000004,-98.97165",2020-12-07,48
"42.379652,-103.825082",2020-12-07,45
"41.985653000000006,-97.251636",2020-12-07,43
"40.179229,-97.62535",2020-12-07,47
"41.966823,-100.546734",2020-12-07,46
"42.159409000000004,-96.515688",2020-12-07,41
"41.573370000000004,-98.947749",2020-12-07,47
"41.507053000000006,-96.15829599999999",2020-12-07,43
"42.22193,-97.063062",2020-12-07,43
"40.200266,-98.485192",2020-12-07,49
"41.880573999999996,-98.543873",2020-12-07,47
"40.864374,-97.60543100000001",2020-12-07,47
"39.473584,-118.79566100000001",2020-12-07,39
"36.143366,-115.14993999999999",2020-12-07,56
"38.956913,-119.755928",2020-12-07,30
"40.870907,-115.51859499999999",2020-12-07,31
"37.708803,-117.677756",2020-12-07,39
"39.866898,-116.14768600000001",2020-12-07,30
"41.034176,-117.74505500000001",2020-12-07,34
"40.520911,-116.94321000000001",2020-12-07,31
"37.6903,-114.644504",2020-12-07,41
"39.34878,-119.32513300000001",2020-12-07,35
"38.590037,-118.63869299999999",2020-12-07,36
"36.468656,-116.165792",2020-12-07,52
"40.34344,-118.294549",2020-12-07,37
"39.389364,-119.62413799999999",2020-12-07,34
"39.535558,-119.795493",2020-12-07,31
"39.273238,-114.862381",2020-12-07,30
"39.166134,-119.75371100000001",2020-12-07,33
"43.5174,-71.44059",2020-12-07,25
"43.810972,-71.166412",2020-12-07,26
"42.898264000000005,-72.262715",2020-12-07,25
"44.550062,-71.36275",2020-12-07,19
"43.838874,-71.95326800000001",2020-12-07,24
"42.879889,-71.532928",2020-12-07,28
"43.246442,-71.586214",2020-12-07,27
"42.936726,-71.10426600000001",2020-12-07,28
"43.247646,-70.954943",2020-12-07,27
"43.367422,-72.259352",2020-12-07,24
"39.427562,-74.58345200000001",2020-12-07,36
"40.918799,-74.057383",2020-12-07,36
"39.982667,-74.83426899999999",2020-12-07,36
"39.86401,-75.027836",2020-12-07,37
"39.095952000000004,-74.807133",2020-12-07,37
"39.428284000000005,-75.087728",2020-12-07,35
"40.768705,-74.216402",2020-12-07,35
"39.749187,-75.12745600000001",2020-12-07,37
"40.742925,-74.061278",2020-12-07,36
"40.572183,-74.896782",2020-12-07,33
"40.255565999999995,-74.70034",2020-12-07,35
"40.485529,-74.38792099999999",2020-12-07,37
"40.291301000000004,-74.14773000000001",2020-12-07,36
"40.859552,-74.501661",2020-12-07,31
"39.973657,-74.21461",2020-12-07,36
"40.925360999999995,-74.191473",2020-12-07,35
"39.625938,-75.37658",2020-12-07,36
"40.561176,-74.57879799999999",2020-12-07,35
"41.091219,-74.654037",2020-12-07,31
"40.659609,-74.294239",2020-12-07,36
"40.795162,-75.016426",2020-12-07,32
"35.107877,-106.61603899999999",2020-12-07,45
"33.928093,-108.54920700000001",2020-12-07,41
"33.364652,-104.51261",2020-12-07,51
"35.113977,-107.80460900000001",2020-12-07,40
"36.702618,-104.643736",2020-12-07,44
"34.420099,-103.21570799999999",2020-12-07,51
"34.465462,-104.257875",2020-12-07,49
"32.247294000000004,-106.728697",2020-12-07,50
"32.547601,-104.291387",2020-12-07,54
"32.780454999999996,-108.24269299999999",2020-12-07,43
"34.930036,-104.792489",2020-12-07,49
"35.861022999999996,-103.984528",2020-12-07,49
"32.275633,-108.76673999999998",2020-12-07,49
"32.753116999999996,-103.193711",2020-12-07,53
"33.420964,-105.631173",2020-12-07,44
"35.868766,-106.270283",2020-12-07,41
"32.217487,-107.740412",2020-12-07,49
"35.511503999999995,-108.63423",2020-12-07,40
"35.99928,-105.241049",2020-12-07,44
"32.806642,-105.98984399999999",2020-12-07,49
"35.180626000000004,-103.65613",2020-12-07,49
"36.201002,-106.204801",2020-12-07,40
"34.167549,-103.348217",2020-12-07,51
"35.328604999999996,-106.64926000000001",2020-12-07,43
"36.721940000000004,-108.220647",2020-12-07,40
"35.573296,-105.309684",2020-12-07,44
"35.630805,-106.004953",2020-12-07,43
"33.109272999999995,-107.277841",2020-12-07,46
"34.153828000000004,-106.957793",2020-12-07,46
"36.433446999999994,-105.609376",2020-12-07,38
"34.867124,-106.10099699999999",2020-12-07,43
"36.455575,-103.262118",2020-12-07,50
"34.752148999999996,-106.72254199999999",2020-12-07,44
"42.678976,-73.81304",2020-12-07,30
"42.228245,-78.019297",2020-12-07,24
"40.849354,-73.882363",2020-12-07,35
"42.121306,-75.93424499999999",2020-12-07,26
"42.224267,-78.607656",2020-12-07,26
"42.93537,-76.56004399999999",2020-12-07,28
"42.246256,-79.31467099999999",2020-12-07,26
"42.118262,-76.813046",2020-12-07,25
"42.481195,-75.570326",2020-12-07,26
"44.730039,-73.545325",2020-12-07,27
"42.273336,-73.681049",2020-12-07,30
"42.59613,-76.145474",2020-12-07,25
"42.244535,-74.993985",2020-12-07,24
"41.681015,-73.839417",2020-12-07,33
"42.889478000000004,-78.792596",2020-12-07,29
"44.174474,-73.68990600000001",2020-12-07,24
"44.712835,-74.344365",2020-12-07,22
"43.059172,-74.33034599999999",2020-12-07,26
"42.999625,-78.17309499999999",2020-12-07,27
"42.299303,-73.97587299999999",2020-12-07,27
"43.612034,-74.385121",2020-12-07,24
"43.070536,-74.99503399999999",2020-12-07,25
"44.019125,-75.89664",2020-12-07,24
"40.650523,-73.95481099999999",2020-12-07,37
"43.789217,-75.449321",2020-12-07,22
"42.766358000000004,-77.7642",2020-12-07,27
"42.984471,-75.717386",2020-12-07,26
"43.161503,-77.619988",2020-12-07,29
"42.933549,-74.343088",2020-12-07,28
"40.716587,-73.602242",2020-12-07,36
"40.777958,-73.966303",2020-12-07,36
"43.134704,-78.852109",2020-12-07,30
"43.147453999999996,-75.35910600000001",2020-12-07,26
"43.067188,-76.16744200000001",2020-12-07,29
"42.899374,-77.260129",2020-12-07,27
"41.422034000000004,-74.243059",2020-12-07,31
"43.248317,-78.223294",2020-12-07,29
"43.391821,-76.31314499999999",2020-12-07,29
"42.563531,-75.060062",2020-12-07,25
"41.411282,-73.717247",2020-12-07,32
"40.721294,-73.833451",2020-12-07,36
"42.699991,-73.629889",2020-12-07,29
"40.588522999999995,-74.137304",2020-12-07,37
"41.127623,-74.019039",2020-12-07,33
"44.651458,-75.14970799999999",2020-12-07,24
"43.008801,-73.785787",2020-12-07,31
"42.809284000000005,-73.946182",2020-12-07,30
"42.642508,-74.436027",2020-12-07,25
"42.387815,-76.86912199999999",2020-12-07,25
"42.827354,-76.828521",2020-12-07,29
"42.266288,-77.320329",2020-12-07,24
"40.821923999999996,-73.113775",2020-12-07,37
"41.700086,-74.707459",2020-12-07,28
"42.120979999999996,-76.297151",2020-12-07,26
"42.460259,-76.477416",2020-12-07,25
"41.841064,-74.10074499999999",2020-12-07,32
"43.396992,-73.714626",2020-12-07,30
"43.290255,-73.45869300000001",2020-12-07,28
"43.143734,-77.12668199999999",2020-12-07,30
"41.040535999999996,-73.804532",2020-12-07,34
"42.725753999999995,-78.218884",2020-12-07,25
"42.633657,-77.078037",2020-12-07,26
"36.071263,-79.41419300000001",2020-12-07,42
"35.890299,-81.191638",2020-12-07,42
"36.498332,-81.105731",2020-12-07,36
"34.972823999999996,-80.11014499999999",2020-12-07,48
"36.415077000000004,-81.48975899999999",2020-12-07,34
"36.07632,-81.943907",2020-12-07,30
"35.519484000000006,-76.956571",2020-12-07,46
"36.083776,-76.96888299999999",2020-12-07,44
"34.607845000000005,-78.64109",2020-12-07,49
"34.03637,-78.22919499999999",2020-12-07,51
"35.587674,-82.550087",2020-12-07,37
"35.730474,-81.638347",2020-12-07,43
"35.399234,-80.612525",2020-12-07,45
"35.873614,-81.503741",2020-12-07,43
"36.36267,-76.19176",2020-12-07,44
"34.746773,-76.804454",2020-12-07,51
"36.402606,-79.36193100000001",2020-12-07,40
"35.695409000000005,-81.245839",2020-12-07,43
"35.744124,-79.236572",2020-12-07,44
"35.106484,-84.016472",2020-12-07,39
"36.116754,-76.626254",2020-12-07,45
"35.035247999999996,-83.807512",2020-12-07,33
"35.292496,-81.51701700000001",2020-12-07,44
"34.279270000000004,-78.709221",2020-12-07,49
"35.066758,-77.038555",2020-12-07,48
"35.056492999999996,-78.936138",2020-12-07,48
"36.391946000000004,-76.00904",2020-12-07,44
"35.907564,-75.674875",2020-12-07,49
"35.853743,-80.199539",2020-12-07,44
"35.929813,-80.52158",2020-12-07,43
"34.936096,-77.943354",2020-12-07,48
"35.989801,-78.9062",2020-12-07,43
"35.903736,-77.656297",2020-12-07,45
"36.106431,-80.256625",2020-12-07,43
"36.047826,-78.340858",2020-12-07,43
"35.275594,-81.15657399999999",2020-12-07,45
"36.46589,-76.70615699999999",2020-12-07,41
"35.330969,-83.787962",2020-12-07,33
"36.223855,-78.657114",2020-12-07,42
"35.468776,-77.669536",2020-12-07,47
"36.065215,-79.850251",2020-12-07,42
"36.353153000000006,-77.672949",2020-12-07,42
"35.359863,-78.847096",2020-12-07,47
"35.517983,-82.939915",2020-12-07,33
"35.34095,-82.47235500000001",2020-12-07,38
"36.351304,-77.009973",2020-12-07,42
"34.989624,-79.177133",2020-12-07,49
"35.43421,-76.208134",2020-12-07,47
"35.707328000000004,-80.86910300000001",2020-12-07,42
"35.335275,-83.202489",2020-12-07,35
"35.560263,-78.41195400000001",2020-12-07,46
"35.027454,-77.353062",2020-12-07,48
"35.459779,-79.173135",2020-12-07,46
"35.262322999999995,-77.631874",2020-12-07,48
"35.485027,-81.178511",2020-12-07,43
"35.667958,-82.021507",2020-12-07,42
"35.157148,-83.380756",2020-12-07,34
"35.839078,-82.638666",2020-12-07,34
"35.83274,-77.100767",2020-12-07,45
"35.223469,-80.81662",2020-12-07,46
"35.962278000000005,-82.11434799999999",2020-12-07,36
"35.338988,-79.88204",2020-12-07,46
"35.244618,-79.44678",2020-12-07,47
"35.947410999999995,-77.923901",2020-12-07,45
"34.211687,-77.879277",2020-12-07,50
"36.431948,-77.434731",2020-12-07,42
"34.741545,-77.400612",2020-12-07,49
"35.978596,-79.081244",2020-12-07,43
"35.105356,-76.775886",2020-12-07,48
"36.293502000000004,-76.246298",2020-12-07,44
"34.469476,-77.836015",2020-12-07,49
"36.181298999999996,-76.424403",2020-12-07,45
"36.373422,-78.970901",2020-12-07,40
"35.57917,-77.381178",2020-12-07,46
"35.258669,-82.17545",2020-12-07,43
"35.766292,-79.82798100000001",2020-12-07,43
"34.943604,-79.733496",2020-12-07,49
"34.674582,-79.093867",2020-12-07,50
"36.402246999999996,-79.77260600000001",2020-12-07,40
"35.620395,-80.521966",2020-12-07,44
"35.348446,-81.89497800000001",2020-12-07,45
"35.033839,-78.396164",2020-12-07,49
"34.786334000000004,-79.47868000000001",2020-12-07,49
"35.321525,-80.247474",2020-12-07,46
"36.350640000000006,-80.273917",2020-12-07,42
"36.431314,-80.656971",2020-12-07,40
"35.438412,-83.413457",2020-12-07,35
"35.2102,-82.74550699999999",2020-12-07,35
"35.907144,-76.238874",2020-12-07,45
"35.013609,-80.619702",2020-12-07,47
"36.331178,-78.402101",2020-12-07,41
"35.797203,-78.673074",2020-12-07,45
"36.409715000000006,-78.138543",2020-12-07,40
"35.864206,-76.649275",2020-12-07,45
"36.220299,-81.685479",2020-12-07,34
"35.370731,-77.98845899999999",2020-12-07,48
"36.193059000000005,-81.134214",2020-12-07,42
"35.726988,-77.93132299999999",2020-12-07,46
"36.163573,-80.675351",2020-12-07,42
"35.910154999999996,-82.292339",2020-12-07,34
"46.032949,-102.625989",2020-12-07,43
"46.92752,-98.03303199999999",2020-12-07,36
"48.020821999999995,-99.14612199999999",2020-12-07,34
"47.016207,-103.30830300000001",2020-12-07,40
"48.820134,-100.650317",2020-12-07,33
"46.171184999999994,-103.39664599999999",2020-12-07,41
"48.771943,-102.521915",2020-12-07,32
"46.822761,-100.76150799999999",2020-12-07,39
"46.860506,-96.861406",2020-12-07,35
"48.755612,-98.41499",2020-12-07,32
"46.087765999999995,-98.32818499999999",2020-12-07,40
"48.874965,-103.348927",2020-12-07,32
"47.332654,-102.643252",2020-12-07,40
"47.707976,-99.051857",2020-12-07,35
"46.265684,-100.210914",2020-12-07,39
"47.461156,-99.040279",2020-12-07,36
"46.894589,-103.96224699999999",2020-12-07,40
"47.907658000000005,-97.120998",2020-12-07,34
"46.387962,-101.711807",2020-12-07,43
"47.451199,-98.18781",2020-12-07,36
"46.448932,-102.544717",2020-12-07,40
"46.919486,-99.81366899999999",2020-12-07,39
"46.405346,-98.52095899999999",2020-12-07,38
"46.498411,-99.548585",2020-12-07,38
"48.182793,-100.694529",2020-12-07,38
"46.144162,-99.492295",2020-12-07,40
"47.815540999999996,-103.228066",2020-12-07,36
"47.523976,-101.204564",2020-12-07,38
"47.297717,-101.710274",2020-12-07,38
"46.819739,-101.011434",2020-12-07,40
"48.134702000000004,-102.371315",2020-12-07,37
"47.919339,-98.209414",2020-12-07,35
"47.121328000000005,-101.307901",2020-12-07,38
"48.789947,-97.582307",2020-12-07,34
"48.328165999999996,-99.988011",2020-12-07,34
"48.136409,-98.83484399999999",2020-12-07,34
"46.478257,-97.657193",2020-12-07,37
"48.721416,-101.526364",2020-12-07,37
"46.264153,-96.76635",2020-12-07,35
"48.836027,-99.817363",2020-12-07,35
"46.163745,-97.591691",2020-12-07,37
"47.576556,-100.34015600000001",2020-12-07,36
"46.161951,-100.72635",2020-12-07,39
"46.411465,-103.44374599999999",2020-12-07,41
"46.879757,-102.785075",2020-12-07,40
"47.459656,-97.746445",2020-12-07,35
"46.915799,-98.74469599999999",2020-12-07,38
"48.584615,-99.234305",2020-12-07,35
"47.491264,-97.226828",2020-12-07,35
"48.390892,-97.55523199999999",2020-12-07,34
"48.256527,-101.329338",2020-12-07,38
"47.676761,-99.781286",2020-12-07,36
"48.199801,-103.563682",2020-12-07,36
"38.848346,-83.517043",2020-12-07,34
"40.757675,-84.121928",2020-12-07,32
"40.855216999999996,-82.285667",2020-12-07,30
"41.795339,-80.76757099999999",2020-12-07,30
"39.345128,-82.10024",2020-12-07,33
"40.545245,-84.269481",2020-12-07,32
"40.042095,-80.88884",2020-12-07,30
"38.948158,-83.892944",2020-12-07,34
"39.410684,-84.50026700000001",2020-12-07,36
"40.608318,-81.114892",2020-12-07,30
"40.120684000000004,-83.76028000000001",2020-12-07,31
"39.927147,-83.832287",2020-12-07,31
"39.103441,-84.212568",2020-12-07,35
"39.410548999999996,-83.842336",2020-12-07,32
"40.777774,-80.730264",2020-12-07,30
"40.290804,-81.86511999999999",2020-12-07,31
"40.797377000000004,-82.874776",2020-12-07,31
"41.449624,-81.676037",2020-12-07,33
"40.115612,-84.608214",2020-12-07,32
"41.295398,-84.449086",2020-12-07,33
"40.216351,-83.013223",2020-12-07,31
"41.405481,-82.627891",2020-12-07,33
"39.795111,-82.666944",2020-12-07,32
"39.549717,-83.44380799999999",2020-12-07,32
"39.999581,-82.993223",2020-12-07,34
"41.5785,-84.094751",2020-12-07,33
"38.830628999999995,-82.274096",2020-12-07,34
"41.489615,-81.221561",2020-12-07,30
"39.726403999999995,-83.996686",2020-12-07,33
"40.016788,-81.541827",2020-12-07,31
"39.180332,-84.50859",2020-12-07,36
"41.039056,-83.641951",2020-12-07,31
"40.689386,-83.67575500000001",2020-12-07,31
"40.308636,-81.05067199999999",2020-12-07,30
"41.358702,-84.076961",2020-12-07,33
"39.220062,-83.581988",2020-12-07,33
"39.522194,-82.446275",2020-12-07,32
"40.567391,-81.872764",2020-12-07,30
"41.175374,-82.614391",2020-12-07,32
"39.036265,-82.610661",2020-12-07,33
"40.365108,-80.69422800000001",2020-12-07,30
"40.399128000000005,-82.454649",2020-12-07,30
"41.685888,-81.319338",2020-12-07,33
"38.503018,-82.540684",2020-12-07,35
"40.05271,-82.515759",2020-12-07,31
"40.383676,-83.779471",2020-12-07,30
"41.38987,-82.112376",2020-12-07,33
"41.652803000000006,-83.61534499999999",2020-12-07,34
"39.924376,-83.379953",2020-12-07,32
"41.049535,-80.696308",2020-12-07,30
"40.58206,-83.12915600000001",2020-12-07,31
"41.144056,-81.84012",2020-12-07,31
"39.060946,-82.013323",2020-12-07,34
"40.517286999999996,-84.608376",2020-12-07,32
"40.046907,-84.234863",2020-12-07,32
"39.741292,-81.06521",2020-12-07,31
"39.746151,-84.207549",2020-12-07,33
"39.616690000000006,-81.86614300000001",2020-12-07,32
"40.518848,-82.795365",2020-12-07,30
"39.961284,-81.996883",2020-12-07,32
"39.77163,-81.48516500000001",2020-12-07,31
"41.531718,-83.081463",2020-12-07,33
"41.132218,-84.584535",2020-12-07,33
"39.754135999999995,-82.234082",2020-12-07,31
"39.666509000000005,-82.993084",2020-12-07,33
"39.083994,-83.038173",2020-12-07,34
"41.17947,-81.273457",2020-12-07,30
"39.743738,-84.624466",2020-12-07,33
"41.0083,-84.11802",2020-12-07,32
"40.762374,-82.540347",2020-12-07,29
"39.340682,-83.022104",2020-12-07,33
"41.341058000000004,-83.101952",2020-12-07,32
"38.781628999999995,-82.945444",2020-12-07,34
"41.127601,-83.20132199999999",2020-12-07,32
"40.318869,-84.192139",2020-12-07,32
"40.837013,-81.38717199999999",2020-12-07,30
"41.112957,-81.51289799999999",2020-12-07,31
"41.240415000000006,-80.75980600000001",2020-12-07,31
"40.479556,-81.465322",2020-12-07,30
"40.252214,-83.35011300000001",2020-12-07,31
"40.856353000000006,-84.565522",2020-12-07,33
"39.240103999999995,-82.503644",2020-12-07,32
"39.424293,-84.24512800000001",2020-12-07,34
"39.41251,-81.512663",2020-12-07,33
"40.838544,-81.864335",2020-12-07,30
"41.533691,-84.573035",2020-12-07,32
"41.44828,-83.601066",2020-12-07,34
"40.865953000000005,-83.298153",2020-12-07,31
"35.887523,-94.63575",2020-12-07,43
"36.660625,-98.318501",2020-12-07,50
"34.324459000000004,-96.090179",2020-12-07,48
"36.818228000000005,-100.616419",2020-12-07,47
"35.361391,-99.512486",2020-12-07,52
"35.884817,-98.420662",2020-12-07,51
"33.977295,-96.383822",2020-12-07,49
"35.147225,-98.338494",2020-12-07,51
"35.491254,-97.78114000000001",2020-12-07,52
"34.192075,-97.20456999999999",2020-12-07,50
"35.900171,-94.994163",2020-12-07,44
"34.020247,-95.533567",2020-12-07,47
"36.729185,-102.485321",2020-12-07,49
"35.266627,-97.447024",2020-12-07,50
"34.546448,-96.278023",2020-12-07,48
"34.629215,-98.421648",2020-12-07,52
"34.307790999999995,-98.332256",2020-12-07,52
"36.675666,-95.153823",2020-12-07,44
"35.974422,-96.233839",2020-12-07,48
"35.547405,-98.839507",2020-12-07,51
"36.463017,-94.794943",2020-12-07,43
"36.052429,-99.06334",2020-12-07,51
"36.265997,-99.784141",2020-12-07,48
"36.398165000000006,-97.88378900000001",2020-12-07,49
"34.735648,-97.288696",2020-12-07,49
"35.099526000000004,-97.86189399999999",2020-12-07,51
"36.762627,-97.774047",2020-12-07,47
"34.915219,-99.45942099999999",2020-12-07,52
"34.694761,-99.897993",2020-12-07,53
"36.771519,-99.757532",2020-12-07,49
"35.237804,-95.121608",2020-12-07,45
"35.081959000000005,-96.32078",2020-12-07,48
"34.653403999999995,-99.335932",2020-12-07,52
"34.128114000000004,-97.866159",2020-12-07,51
"34.263937,-96.654549",2020-12-07,50
"36.745203000000004,-97.128546",2020-12-07,48
"35.915329,-97.912409",2020-12-07,50
"34.936358,-99.015436",2020-12-07,52
"34.883191,-95.258464",2020-12-07,46
"35.061854,-94.641301",2020-12-07,45
"35.659026000000004,-96.882293",2020-12-07,49
"35.832833,-97.439988",2020-12-07,49
"33.927597,-97.171716",2020-12-07,50
"35.092174,-97.514971",2020-12-07,50
"34.001191,-94.816419",2020-12-07,47
"35.385490000000004,-95.580112",2020-12-07,46
"36.301932,-98.421761",2020-12-07,51
"34.020632,-96.75442199999999",2020-12-07,50
"36.292914,-95.235555",2020-12-07,45
"34.507027,-97.028909",2020-12-07,49
"35.709969,-95.368317",2020-12-07,46
"36.322823,-97.23370899999999",2020-12-07,49
"36.775397999999996,-95.634714",2020-12-07,46
"35.44943,-96.333303",2020-12-07,47
"35.519307,-97.510552",2020-12-07,50
"35.61535,-95.967902",2020-12-07,47
"36.424523,-96.241685",2020-12-07,47
"36.858051,-94.837147",2020-12-07,43
"36.273127,-96.549785",2020-12-07,48
"36.091384999999995,-97.003156",2020-12-07,49
"34.957989000000005,-95.71983399999999",2020-12-07,47
"34.773665,-96.6714",2020-12-07,48
"35.317085,-96.951814",2020-12-07,49
"34.336743,-95.477215",2020-12-07,48
"35.633256,-99.65458199999999",2020-12-07,52
"36.317138,-95.644612",2020-12-07,46
"35.18355,-96.628173",2020-12-07,48
"35.468313,-94.732692",2020-12-07,45
"34.517163000000004,-97.945593",2020-12-07,51
"36.71352,-101.449911",2020-12-07,48
"34.380456,-98.972769",2020-12-07,52
"36.105918,-95.914798",2020-12-07,48
"36.011259,-95.612267",2020-12-07,46
"36.729169,-95.938601",2020-12-07,48
"35.313031,-99.05686700000001",2020-12-07,52
"36.764047999999995,-98.719763",2020-12-07,49
"36.426108,-99.383837",2020-12-07,49
"44.779398,-117.76548700000001",2020-12-07,31
"44.571181,-123.278972",2020-12-07,44
"45.363365,-122.57415",2020-12-07,46
"46.098033,-123.837442",2020-12-07,48
"45.893189,-122.93005",2020-12-07,42
"43.305343,-124.231247",2020-12-07,51
"44.285942999999996,-120.839327",2020-12-07,36
"42.249909,-124.328547",2020-12-07,51
"44.092071000000004,-121.30565",2020-12-07,38
"43.237446999999996,-123.386761",2020-12-07,44
"45.438181,-120.19438400000001",2020-12-07,36
"44.450864,-119.001015",2020-12-07,28
"43.522141,-118.98673799999999",2020-12-07,30
"45.655533,-121.56313200000001",2020-12-07,38
"42.346990000000005,-122.85831599999999",2020-12-07,45
"44.601999,-121.193198",2020-12-07,40
"42.404127,-123.38680900000001",2020-12-07,43
"42.281867,-121.724883",2020-12-07,34
"42.490564,-120.47930900000001",2020-12-07,31
"44.038338,-123.117351",2020-12-07,45
"44.712447,-124.00086100000001",2020-12-07,49
"44.554621000000004,-122.95961799999999",2020-12-07,45
"43.971312,-117.062987",2020-12-07,34
"44.961690000000004,-122.954793",2020-12-07,44
"45.730088,-119.61275800000001",2020-12-07,39
"45.517889000000004,-122.588705",2020-12-07,46
"44.920133,-123.211525",2020-12-07,43
"45.522409,-120.726192",2020-12-07,40
"45.467428000000005,-123.858675",2020-12-07,47
"45.798618,-118.952064",2020-12-07,40
"45.341758,-118.019473",2020-12-07,33
"45.443081,-117.310593",2020-12-07,27
"45.536003,-121.20259399999999",2020-12-07,39
"45.48421,-122.87064099999999",2020-12-07,46
"44.839441,-120.085187",2020-12-07,37
"45.237712,-123.14044799999999",2020-12-07,45
"39.851863,-77.15864599999999",2020-12-07,32
"40.446249,-79.966538",2020-12-07,32
"40.769725,-79.511347",2020-12-07,29
"40.684545,-80.302592",2020-12-07,30
"40.053371999999996,-78.477467",2020-12-07,29
"40.364226,-75.90872900000001",2020-12-07,31
"40.485519000000004,-78.3772",2020-12-07,28
"41.829722,-76.526197",2020-12-07,27
"40.238921999999995,-75.024632",2020-12-07,35
"40.829198999999996,-79.958665",2020-12-07,29
"40.406479,-78.800168",2020-12-07,25
"41.502183,-78.236901",2020-12-07,26
"40.871762,-75.70874599999999",2020-12-07,29
"40.841087,-77.838248",2020-12-07,28
"39.990871000000006,-75.679351",2020-12-07,34
"41.183479,-79.42710799999999",2020-12-07,27
"40.988403999999996,-78.495829",2020-12-07,27
"41.141257,-77.45174499999999",2020-12-07,28
"41.037606,-76.390955",2020-12-07,29
"41.665952000000004,-80.101229",2020-12-07,28
"40.204609000000005,-77.099379",2020-12-07,32
"40.306988,-76.796622",2020-12-07,32
"39.921778,-75.348629",2020-12-07,37
"41.419475,-78.62066800000001",2020-12-07,26
"42.068053000000006,-80.071718",2020-12-07,31
"39.949668,-79.71427",2020-12-07,29
"41.491795,-79.241027",2020-12-07,26
"39.882739,-77.656246",2020-12-07,31
"39.919336,-78.08638499999999",2020-12-07,32
"39.876467,-80.117573",2020-12-07,30
"40.424965,-78.002675",2020-12-07,31
